Nodes:
|Ленина|Леніна вулиця|379893052|379879461
|Ленина|улица Ленина|361472161,361478070|232983143
|Ленина улица|Калініна вулиця; Леніна вулиця|380528306,380528307,380709884|54445166,142817577,142933201,297238266,333539435
|Ленина улица|Леніна вулиця|110247190,110247191,110247193,110247194,110247195,110247198,110247200,110247201,110247203,110247205,110247207,110247211,110247213,110247214,110265894,110315050,110315064,110315065,110315094,110315101,110323748,110427821,110445033,217875258,380780467|54445166,139726198,142817577,142933201,145096709,297238266,299926705,303355413
|Ленина улица|улица Ленина|126325580,140087383|36723837
|Леніна|Леніна вулиця|392496536,392499457|324750599
|Леніна вулиця|Зелена вулиця|258572397|126827333
|Леніна вулиця|Петліна вулиця; Разіна вулиця; Рибіна вулиця|360171027|275515518,278181900,365515257
|Леніна вулиця|Петліна вулиця; Рибіна вулиця|275515265,275520704,360170793,364539182,364539183|275515518,365515257
|Леніна вулиця|Рибіна вулиця|275513835,364539289,364539290|275515518
|Лесі Українки|Лесі Українки вулиця|195870229|187786817
|Лихачова вулиця|Ліхачова вулиця|323150490,323150491,323150493,323151322,323151323,323151324,323151325,323151326,323157153,372965925|361903677
|Ломоносова|Ломоносова вулиця|279138556|365541872
|Лутугинское шоссе|Луганське шосе|252174191|252277718,252279168,252279170,264571209
|Маршала Конєва вулиця|Юрія Коваленка вулиця|103410205,103410210,103410224,103410314,103410319,103423191,103424413,104240992,352054706|80401400,89472103
|Маршала Красовського вулиця|Сергія Москаленка вулиця|158333412,158333417,158345833,158345834,158345838,205230182,205230186|35168845
|Матрова вулиця|Кірова вулиця; Матросова вулиця|323148541,323148543,323148882,323148883,323148884,323148885|307946083,318441497
|Мелова вулиця|Зелена вулиця; Мілова вулиця; Полнова вулиця; Титова вулиця|161067518|43513813,43513837,101325171,101325213,101325322,335265858,335265859,335265862,335265863,335265869
|Механизаторов улица|Механізаторів вулиця|336600732|335896078
|Мира проспект|проспект Мира|101418884,101418886,101418903,101418904|101419029,236016474
|Мира улица|Мухина улица; улица Мира|245760009,245760011,245760012,245760013,245760015,245760016,245760023,245760024,245760041|66825287,108311918,193482979
|Миргородська|Миргородська вулиця|387711325,387711326,387711327,387711328,387711329,387711330,387711331,387711332,387711333,387711334,387711336|292424803,292424836,292425253,292425398,298367218
|Мичурина переулок|Мічуріна провулок|318442450,318442451,318442452,318442453,318442839,318442840|323165318
|Можайского|Можайського вулиця|362544112|210560835
|Молодежная улица|Молодіжна вулиця|317631980,317634058,317634060,317634061,317634062,317634063,317634065,317634066,317642936,335905914|111992511
|Морозова улица|улица Морозова|96038367|72098623
|Морская улица|Приморская улица|152735120|237104658
|Москалевского улица|Москалевського вулиця|335040516,335040532,335040558,335040575,335040621,335040668,335040697,335040725,335040747,335040767,335040781,335040798,335040804,335040815,335040824,335040830,335040837,335040849,335040854,335040862,335040866,335040875,335040885,335040889,335040895,335040901,335040907,335040913,335040918,335040924,335040929,335040932,335040936,335040942,335040946,335040950,335040954,335040958,335040962,335040970,335040973,335040976,335040979,335040982,335040996,335041011,335041022,335041028,335041041,335041066,335041081,335041097|112965993
|Московская|Московська вулиця|381178306|31955770
|Набережна|Набережная|374332220|378957508
|Нагорная|Нагірна вулиця|276545355|79298470
|Народная|Народная улица|388308660|100959990
|Некрасова|Некрасова вулиця|355260646|222430869
|Нижнекурганская|Нижньокурганська вулиця|172849810|29373894
|новоселів вулиця|Новоселів вулиця|377993739,377993809,377994070,377994071,377994072|204426946
|Новоселов|Новоселів вулиця|377993684|204426946
|Новоселов улица|Новоселів вулиця|382062895|204426946
|Новый переулок|Переулок|210552415,210552417|362842942
|Новый Путь улица|Новий Шлях вулиця|199500361,199500362|199500353,360701749,360701753
|Овражная вулиця|Овражна вулиця|322397622,322397623,322397624,322397625,322397626,322397627,322397628,322397629|322397581
|Озерна балка|Озерна Балка вулиця|390606164|174592134,213096396,213096398,239909294,239909295
|Олеко Дундича вулиця|Газовиків вулиця|319906364,319906365,319906367,319906438,319906502|110659116
|Панфилова проспект|Панфілова проспект|118628590|218884764,218884765,228111150
|Парижской Комунны улица|Паризької Комуни вулиця|335022921,335022922,335022923,335022925,335022926,335022928,335022950,335022952,335022953,335022955,335022956,335022957,335022959,335029676,335029677,335029678,335029679,335029680,335029681,335029682,335029683,335029684,335029685,335029686,335029688,335029689,335029690,335029691,335029692,335029693,335029694,335029695,335029696,335029697,335029698,335029699,335029701,335029702,335029703,335029704,335029705,335029706,335029707,335029708,335029709|141409185,142771846
|Пирогова улица|Пирогова вулиця|285947440,285947448,285947466,285947726,285947739,285947744|285947062
|Победы|улица Победы|378177111,378177311,378177392,378177551,399084099,399086138,399086139,399086141|378175745
|Подгорная|Подгорная улица; ул. Подгорная|100960133|95843527,100960133
|Поляна вулиця|Зелена вулиця|366396217|237211514
|Правди проспект|Євгена Тельнова вулиця|103181306,103274247,103405722,104026209|80977901,105207391
|Привольнянська вулиця|Привільнянська вулиця|339604243,339604244,339604246,339604247,339604250,339604251,339604252,339604254,339604255,339604257,339604258,339604260,339604261,339604262,339604264,339604265,339604266,339604267,339604268,339604269,339604270,339604271,339604272,339604273,339607487,339607488,339607489,339607490,339607491,339607492,339607493,339607494,339607495,339607496,339607497,339607498,339607499,339607500,339607501,339607502,339607503,339607504,339607505,339607506,339607507,339607508,361903679,361903681,361903682,361903683|307946317
|Пухова вулиця|Генерала Миколи Пухова вулиця|113717147,113717215|102442221,201083483,203866053
|П’ятирічки вулиця|Шляхівська вулиця|137722245,137722685,137724007,137724043,137724057,137724060,137724063,137724082,137724085,137871657,137871691,137871724,137871861,62686028|39256290
|Рейдовая улица, 34|Рейдовая улица|259882786|259882776,259882786,259882790
|Ровная|Рівна вулиця|372303353|103545359,103545387
|Садова вуліця|Садова вулиця|308643049|362163310
|Садовая улица|Садова вулиця|286301661,286301684,286301686,286301690,286301713,286301718,286301721,286301732,286301734,286301745,286301754,286301759,286301762|285947015
|Свердлова улица|Свердлова вулиця|286301666,286301680,286301692,286301694,286301695,286301697,286301700,286301709,286301710,286301715,286301716,286301720,286301725,286301726,286301727,286301729,286301730,286301735,286301739,286301740,286301747,286301748,286301756,286301761,286301764,286301765,286301767,286301770,286301771,286301778,286301781,286301782|285947017,285947019
|Светлая улица|Світла вулиця|337937395|364489215
|Симферопольское шоссе|Симферопольское шоссе 2|130987016,390611361|38169952
|Склярова вулиця|Суворова вулиця|183830457,183830464|135775861
|Сормовская|Сормовська вулиця|364024751,364024753,364024754,364024755|364024749
|Софьи Ковалевской|Софії Ковалевської вулиця|364024750|230797491
|Старошишковская|Старошишківська вулиця|396182053|155951921
|Степаняна Улица|Степаняна улица|92334396|32343227,293133742,293133743
|Студенческая улица|Студентська вулиця|252211777,366622607|109212443,252189469,325394769
|Суворова|Суворова вулиця|324692765|255448255
|Сырникова улица|улица Сырникова|101418888,101418893,101418896,101418909,101418911,101418922,101418927,101418934,101418936,101418942,101418943,101418946,101418952,101418954,101418956,101418960,101418962,235027985,235028000,235028012,236016418|101428346
|Тельмана вулиця|Олени Теліги вулиця|307928624|304060166
|Тимірязєва вулиця|Тараса Карпи вулиця|103893207,103894113,307632204,314413831,328937596|103190990,173899058,195541509,228087304,237653987
|Торецкая|Торецька вулиця|391878952|282112866
|Троицкая|Троїцька вулиця|387371160|8256199
|Тургенева вулиця|Тургенєва вулиця|327530302,327530303,327530304,327530305,327530306,327530307,327530308,327530352,327530353,327530355,327530356,327530358,327530359,327530360,327530361,327777359,327777360,327777361,327777362,327777363,327777364,327777365,327784112,327784113,327784114,327784115,327784116,327784117,358361905|259332321
|Украинская вулиця|Українська вулиця|327780823,327782994,327784934,327786100,327786589,327786590,327786591,330138954|317684086
|улица Заярная|улица Надярная|256225382|256225382
|Урицкого улица|Урицького вулиця|286301685,286301706,286301714,286301753,286301760,336875543,336875770,336876117|285947050
|Франко вулиця|Франка вулиця|321952328,321952329,321952330,321952331,321952332,321952333,321952334,321952411,321952412,321952413,321952421,321952422,321952519,321952527,321952528,321952529,321952530,321952531,321952532,321952533,321952600,321952734,358567766,358567767,358567768,358567769,358567770,358567771,358567772,358567773,358567774,358567775,358567776,358567777,358567778,358567779,358567780,358567782,358567786,358567787,358567788,358567789,358567790,358567791,358567792,358567793,358567794,358567795,358567811,358567812,358567814,386290300,386290306,386290309,392032363,392032365|179123464
|Фрунзе вулиця|Верхня Горова вулиця|207051956|38648345
|Фрунзе улица|Франко улица|109778506,109778543,109778546,268859772,269760965,269760967,269760969,269760974,269760976,269760978,269760983,269760986,269760987,269760989,269760992,269761000,374349785,374349786,374349787,374349788|109696509
|Фурманова вулиця|Лікарняна вулиця; Фурсова вулиця|319765268,319765269,319765270,319765271,319765272,319765273,367523950,367523951,367523954,367523955,367523956,367523957,378112772,378112773,378112774|110659124,110659133,136576897
|Хмельницьке шосе 0.5 км|Хмельницьке шосе|39909427|72224861,164792108,358089545
|Художников улица|Художников улица (Ресинджилер)|168859529,322751435,322751448|39183026
|Чапаева|Чапаєва вулиця|206155665|24271158,206155240
|Чекістів вулиця|Танкістів вулиця|156333159|38650322
|Червонопрапорна|Червонопрапорна вулиця|244016656|313256466
|Черчицька вулиця|Новочерчицька вулиця|393457678|115481321,396908966
|Шанцера вулиця|Шанцера улица|224070477,291820292|399124923,399124925,399129373
|Шаумяна вулиця|Архітектора Дольніка вулиця|151360619,228893639,228893640,228895352,228895353,228895354,60888985|228893748
|Шаумяна вулиця|Архітектора Дольніка вулиця; Ламана вулиця|151360605,60889005|228893748,229873362
|Шахтерская улица|Шахтёрская улица|335974573,335974591,335974615,335974632,335974652,335974669,335974690,335974716,335974752,335974783,335974811,335974834,335974849,335974870,335974886,335974904,335974919,335975001,335975069,335975112,335975145,335975183,335975229,335975252|194109001
|Шахтерский переулок|Шахтарський провулок|122692953,122692955,122692966,122692977,122692980,122724029,123183710,123183733,123183743,123183744,123183752|118922618
|Шевченка вулиця|Тараса Шевченка вулиця|375094684|212723808
|Шевченко|улица Шевченко|361472168|361418325,361564001
|Шевченко|Шевченка вулиця|320863992|307022913
|Шкільна|Шкільна вулиця|265321884|158190604
|Школьная улица|Шкільна вулиця|285947162,285947209,285947621,285947714,285947734,285947738|285947052
|Школьный переулок|Шкільний провулок|335606507,335606547,335606567,335606604,335606650,335606670,335606671,335606701,335606702,335606721,335607046,335607117|115511419
|Шолохова вулиця|Констянтина Шолохова вулиця|361357372,361357373,361357375,361357378,361357421,361357422,361357423,361357424,361357425,361357426,361357427,361357428,361357429,361357430,361357431,361357432,361357434,361357435,361357436,367523875,367523876,367523877,367523878,367523879,367523880,367523881,367523882,367523884,367523885,367523886,367523887,367523888,367523889,367523890,367523891,367523892,367523917,378146448|132081335
|Щетинина|Щетиніна вулиця|103209786|25674883,35028441,218884773,226839003,238863347,238927065,337182883
|Щорса улица|Щорса вулиця|316367259|172061430
|Южная|Південна вулиця|190608884,190608885,190608886,190812340|59593718
|Ялтинская|Ялтинская улица|395118373,395118375|100959992

Relations:

Highways:
|23457232|34392701|name|Побєдоносна вулиця|Победоносная улица
|23682865|383036885|name:ru|Пассионарии спуск|Клочковский спуск
|27837009|384988192|name|Олегівська вулиця|Olehivska Street
|28463875|162570416|name:ru|Кострова улица|7-я Степная улица
|31516510|225784838|name|Рибальська вулиця|Рыбачья улица
|32806025|175200287|name|Годыны улица|улица Годыны
|32806025|175200287|name:ru|Годыны улица|улица Годыны
|32806025|175200287|name:uk|Години вулиця|вулиця Години
|33684773|131416658|name|Амосова вулиця|Петрозаводська вулиця
|33684773|251238629|name:ru|Петрозаводская улица|Корчагинцев улица
|33685616|195711375|name|майдан Свободи|Свободи площа
|33685616|195711376|name|майдан Свободи|Свободи площа
|33685616|195711379|name|майдан Свободи|Свободи площа
|33776216|57956843|name|Озерянська вулиця|Панасівський проїзд
|33776216|57956843|name:uk|Озерянська вулиця|Панасівський проїзд
|33776216|204094859|name|Озерянська вулиця|Панасівський проїзд
|33776216|204094859|name:uk|Озерянська вулиця|Панасівський проїзд
|33776216|383036883|name|Озерянська вулиця|Панасівський проїзд
|33776216|383036883|name:uk|Озерянська вулиця|Панасівський проїзд
|34392701|34392714|name|Победоносная улица|Побєдоносна вулиця
|34910035|383036885|name:ru|Пассионарии спуск|Клочковский спуск
|35469256|207467744|name|улица Ленина|Ленина улица
|35469256|207467744|name:ru|улица Ленина|Ленина улица
|35469256|297040452|name|улица Ленина|Ленина улица
|35469256|297040452|name:ru|улица Ленина|Ленина улица
|35786246|35786247|name|Глинки вулиця|Глінки вулиця
|35786246|35786247|name:uk|Глинки вулиця|Глінки вулиця
|36723837|126325521|name|улица Ленина|Ленина улица
|36723837|126325521|name:ru|улица Ленина|Ленина улица
|36723837|126325525|name|улица Ленина|Ленина улица
|36723837|126325525|name:ru|улица Ленина|Ленина улица
|37409177|37409181|name:ru|Кармалюка улица|Кармелюка улица
|38651168|170304835|name|Надпільна вулиця|ІНадпільна вулиця
|39188412|97508691|name|проспект Победы|Победы проспект
|39188412|97508691|name:ru|проспект Победы|Победы проспект
|47633432|140172509|name|Урожайна вулиця|Врожайна вулиця
|47633432|140172509|name:uk|Урожайна вулиця|Врожайна вулиця
|54490406|285946976|name|Артема вулиця|Артёма улица
|57956843|204094858|name|Панасівський проїзд|Озерянська вулиця
|57956843|204094858|name:uk|Панасівський проїзд|Озерянська вулиця
|57956843|383036884|name|Панасівський проїзд|Озерянська вулиця
|57956843|383036884|name:uk|Панасівський проїзд|Озерянська вулиця
|72098612|72098648|name|Декабристов улица|улица Декабристов
|72098612|72098648|name:ru|Декабристов улица|улица Декабристов
|86463430|258789784|name:ru|Скорохода улица|Териховская улица
|86463430|258789784|name:uk|Скорохода вулиця|Терихівська вулиця
|86948861|86948866|name|Зеленогірський провулок|Зеленогірська вулиця
|86948861|86948866|name:ru|Зеленогорский переулок|Зеленогорская улица
|86948861|86948866|name:uk|Зеленогірський провулок|Зеленогірська вулиця
|93412364|129743650|name|Ленина улица|улица Ленина
|93412364|129743650|name:ru|Ленина улица|улица Ленина
|97508691|97837396|name|Победы проспект|проспект Победы
|97508691|97837396|name:ru|Победы проспект|проспект Победы
|97508691|386251934|name|Победы проспект|проспект Победы
|97508691|386251934|name:ru|Победы проспект|проспект Победы
|97837395|97837396|name|Победы проспект|проспект Победы
|97837395|97837396|name:ru|Победы проспект|проспект Победы
|97837396|107269782|name|проспект Победы|Победы проспект
|97837396|107269782|name:ru|проспект Победы|Победы проспект
|97837396|301402107|name|проспект Победы|Победы проспект
|97837396|301402107|name:ru|проспект Победы|Победы проспект
|100780399|100783967|name|вулиця Річна|Річна вулиця
|100780399|100783967|name:ru|улица Речная|Речная улица
|100780399|100783967|name:uk|вулиця Річна|Річна вулиця
|103359829|135283695|name:ru|Архитектора Паученко улица|Ленина улица
|103359829|135283695|name:uk|Архітектора Паученка вулиця|Леніна вулиця
|105624873|244370405|name|Маршала Ерёменко улица|улица Маршала Ерёменко
|105624873|244370405|name:ru|Маршала Ерёменко улица|улица Маршала Ерёменко
|105624873|244372292|name|Маршала Ерёменко улица|улица Маршала Ерёменко
|105624873|244372292|name:ru|Маршала Ерёменко улица|улица Маршала Ерёменко
|106448103|106549373|name|Фурманова улица|улица Фурманова
|106448103|106549373|name:ru|Фурманова улица|улица Фурманова
|106448103|106549373|name:uk|Фурманова вулиця|вулиця Фурманова
|110149239|110149242|name|Мостовой переулок|Мостовий провулок
|111593877|226151163|name|улица Годыны|Годыны улица
|111593877|226151163|name:ru|улица Годыны|Годыны улица
|111593877|226151163|name:uk|вулиця Години|Години вулиця
|114683214|244370405|name|Маршала Ерёменко улица|улица Маршала Ерёменко
|114683214|244370405|name:ru|Маршала Ерёменко улица|улица Маршала Ерёменко
|114683214|244372292|name|Маршала Ерёменко улица|улица Маршала Ерёменко
|114683214|244372292|name:ru|Маршала Ерёменко улица|улица Маршала Ерёменко
|120418929|120418930|name|Котлова вулиця|Велика Панасівська вулиця
|120418929|131630898|name|Котлова вулиця|Велика Панасівська вулиця
|120418929|131670492|name|Котлова вулиця|Велика Панасівська вулиця
|131988350|378177694|name:ru|Кольцова улица|Кольцевая улица
|132248286|145096709|name|Ленина улица|Леніна вулиця
|132248298|145096709|name|Ленина улица|Леніна вулиця
|135289283|135370369|name|Бахмутская вулиця|Бахмутська вулиця
|135289283|135370369|name:uk|Артема вулиця|Бахмутська вулиця
|137571236|329897493|name|Леніна вулиця|Ленина улица
|140011161|333884111|name|Новий проспект|Новый проспект
|145109081|336629937|name|Миру вулиця|Мира улица
|145280180|336629939|name|Одесская улица|Одеська вулиця
|145410715|145413851|name|Матросова улица|Матросова вулиця
|145410715|145413853|name|Матросова улица|Матросова вулиця
|148586888|148586892|name|Чоповського вулиця|Чоповського провулок
|148586888|148586892|name:uk|Чоповського вулиця|Чоповського провулок
|148629037|346681990|name|Євгена Подолянчука вулиця|Заслонова вулиця
|154686330|383036887|name|Свободи площа|майдан Свободи
|157302784|170304835|name|Надпільна вулиця|ІНадпільна вулиця
|158589183|260352164|name|Троянівська дорога|Трояновская дорога
|160916097|222887914|name:uk|Незалежності вулиця|Независимости улица
|163082483|226151165|name|Комарова улица|улица Комарова
|163082483|226151165|name:ru|Комарова улица|улица Комарова
|171632183|334838349|name|Червоноармійська вулиця|Красноармейская улица
|171816631|334838349|name|Червоноармійська вулиця|Красноармейская улица
|173173701|319804825|name:ru|Вышенского улица|Вышинского улица
|175200287|175200288|name|улица Годыны|Годыны улица
|175200287|175200288|name:ru|улица Годыны|Годыны улица
|175200287|175200288|name:uk|вулиця Години|Години вулиця
|175200287|226151163|name|улица Годыны|Годыны улица
|175200287|226151163|name:ru|улица Годыны|Годыны улица
|175200287|226151163|name:uk|вулиця Години|Години вулиця
|179785455|179875501|name|Зіркова вулиця|Зоряна вулиця
|179785455|179875501|name:uk|Зіркова вулиця|Зоряна вулиця
|192397124|192397132|name|Котовського вулиця|Котовского улица
|195711375|383036887|name|Свободи площа|майдан Свободи
|195711376|383036887|name|Свободи площа|майдан Свободи
|195711378|383036887|name|Свободи площа|майдан Свободи
|195711379|383036887|name|Свободи площа|майдан Свободи
|195711384|383036887|name|Свободи площа|майдан Свободи
|196893651|383036887|name|Свободи площа|майдан Свободи
|196893652|383036887|name|Свободи площа|майдан Свободи
|199106179|331933405|name|Котовського вулиця|Котовского улица
|199151607|335673636|name|Першотравнева вулиця|Первомайская улица
|199198579|329897493|name|Леніна вулиця|Ленина улица
|199198580|329897493|name|Леніна вулиця|Ленина улица
|200562495|336121458|name|Абрикосовая улица|Абрикосова вулиця
|204094858|204094859|name|Озерянська вулиця|Панасівський проїзд
|204094858|204094859|name:uk|Озерянська вулиця|Панасівський проїзд
|204094858|383036883|name|Озерянська вулиця|Панасівський проїзд
|204094858|383036883|name:uk|Озерянська вулиця|Панасівський проїзд
|204094859|383036884|name|Панасівський проїзд|Озерянська вулиця
|204094859|383036884|name:uk|Панасівський проїзд|Озерянська вулиця
|204769519|228363990|name:ru|Архитектора Паученко улица|Дворцовая улица
|204769519|228363990|name:uk|Архітектора Паученка вулиця|Дворцова вулиця
|204823748|349335264|name|Слов’янський тупик|Слов’янський провулок
|204823748|349335264|name:uk|Слов’янський тупик|Слов’янський провулок
|217399612|363295805|name|Кірова проспект|Кирова проспект
|217399612|363295805|name:uk|Кірова проспект|Кирова проспект
|222887914|222890324|name:uk|Независимости улица|Незалежності вулиця
|226151164|226151165|name|Комарова улица|улица Комарова
|226151164|226151165|name:ru|Комарова улица|улица Комарова
|226847607|227006266|name|Пушкіна вулиця|Пушкина улица
|253432431|356028491|name:ru|Токаревских улица|Токаревских  улица
|253834947|368255207|name:ru|Суворова улица|Суворова  улица
|257355021|362285605|name|Кирова улица|Кірова вулиця
|259259960|368255207|name:ru|Суворова улица|Суворова  улица
|259750745|259751146|name:ru|Независимости переулок|Независимости  переулок
|259750745|259751245|name:ru|Независимости переулок|Независимости  переулок
|259751140|260671522|name:ru|Октябрськая улица|Октябрьская улица
|260318545|368255207|name:ru|Суворова улица|Суворова  улица
|260647576|260647581|name|Коммунальная улица|улица Коммунальная
|260647576|260647581|name:ru|Коммунальная улица|улица Коммунальная
|260657295|261564173|name:ru|Ивана Котляревского улица|Ивана Котляревского  улица
|261847343|261847344|name|Красногвардейская улица|Червоногвардійська вулиця
|262073707|368255201|name:ru|Леси Украинки переулок|Леси Украинки  переулок
|262073792|368255201|name:ru|Леси Украинки переулок|Леси Украинки  переулок
|266140291|397806592|name|вулиця Шевченка|провулок Шевченка
|266285468|266285528|name|Махарадзе провулок|Махарадзе вулиця
|266285468|266285528|name:ru|Махарадзе переулок|Махарадзе улица
|266285468|266285528|name:uk|Махарадзе провулок|Махарадзе вулиця
|278922298|335807518|name|Північний провулок|Северный переулок
|281162629|374793081|name|Радищева вулиця|Далекосхідна вулиця
|294442257|295050348|name|Горького вулиця|вулиця Горького
|295281345|295281346|name|Кірова вулиця|Кирова улица
|295281345|371862960|name|Кірова вулиця|Кирова улица
|296951887|329897493|name|Леніна вулиця|Ленина улица
|301402107|386251934|name|Победы проспект|проспект Победы
|301402107|386251934|name:ru|Победы проспект|проспект Победы
|319969533|320857965|name|1 Травня (Перша Гора)|1 Травня
|323236016|378889779|name:ru|Головна Алея|Главная Аллея
|334151881|336932699|name|Первомайская улица|Першотравнева вулиця
|335807518|335807520|name|Северный переулок|Північний провулок
|335907471|337111086|name|Артема вулиця|Артёма улица
|335978943|336608475|name|Чичерина улица|Чичеріна вулиця
|336629936|336629937|name|Миру вулиця|Мира улица
|356028491|368246353|name:ru|Токаревских  улица|Токаревских улица
|360727098|365905001|name:ru|Центральная улица|Центальная улица
|364159470|378462864|name|Либи провулок|провулок Либи
|364159470|378462864|name:ru|Лыбы переулок|переулок Лыбы
|364159470|378462864|name:uk|Либи провулок|провулок Либи
|365904999|365905001|name:ru|Центральная улица|Центальная улица
|368255201|368255202|name:ru|Леси Украинки  переулок|Леси Украинки переулок
|383036883|383036884|name|Панасівський проїзд|Озерянська вулиця
|383036883|383036884|name:uk|Панасівський проїзд|Озерянська вулиця
|383036885|383036886|name:ru|Клочковский спуск|Пассионарии спуск
|389606794|389606795|name|Сирітський 1-й провулок|Сирітський 2-й провулок
|389606794|389606795|name:ru|Сиротский 1-й переулок|Сиротский 2-й переулок
|389606794|389606795|name:uk|Сирітський 1-й провулок|Сирітський 2-й провулок
|395952373|395962155|name|Ленина улица|Леніна вулиця
|395962155|396696571|name|Леніна вулиця|Ленина улица
