uk:
4-а Повздовжня|4-я Продольная|3|136115674,146413907,242990233|Поздовжня|Продольная|6|34838365,46507615,106399978,114929482,139088326,300715862
4-а Повздовжня|4-я Продольная|3|136115674,146413907,242990233|Продольна|Продольная|8|106361490,109212450,132203459,136124805,169993250,240979427,272806117,333469611
4-а Синьоозерна|4-я Синеозёрная|1|170800708|Синьоозерна|Синеозерная|2|5217580,156987577
4-а Суворівська|4-я Суворовская|1|180836290|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
4-й Вільський|4-й Вольский|1|87959018|Вільський|Вильский|2|313370370,370766456
4-й Магазинний|4-й Магазинный|1|313686292|Крамничий|Магазинный|1|87294489
4-й Тираспільський|4-й Тираспольский|1|185080906|Тираспольський|Тираспольский|1|132204400
4-й Шовковичний|4-й Шовковичный|1|185571723|Шовковичний|Шелковичный|1|88208747
50-річчя Перемоги|6-й Советский|2|219952048,235538259|Перемоги|Победы|577|23240104,23491252,23491253,23491255,23492413,24426673,25999933,26131518,26353126,26430870,26693235,28126278,28207202,29498071,32591151,33512745,33792913,34228780,34282495,36537347,36728428,36817996,36826483,36826484,36826486,36925542,36993943,37428611,37555815,37555816,37555817,37616631,37616632,37616633,37616634,37798640,37798641,37798642,37798643,37974502,38453419,38453421,38453439,38453440,38453442,38649315,38837993,39188412,39493665,40617248,40950854,41907049,42083847,46050891,47511007,48845793,48845794,49041457,49151051,54490409,55487313,55760197,58483146,60201048,60201059,60201065,60899424,69253153,73325999,73988145,76097953,76097956,77190592,77905992,79404179,79404239,79430951,82731079,83684600,86412788,87471479,87900938,88050237,88859213,89661943,89934686,90369318,94987919,97508691,97508692,97509100,97820512,97820515,97837395,97837396,98194570,98812116,99176296,99176462,99176498,99176503,99761913,100882410,101287005,101517460,101517461,103529770,105241355,105442625,105589910,105787612,106157207,106157224,106157234,107269782,107438694,107438695,107438696,107438697,107438698,107440123,107876108,107876148,107876157,107876160,107876171,109387801,109939374,110419925,110419931,110759836,110881954,112393161,112400854,112558576,112572676,112868496,112870820,113377770,113789344,113789353,113789355,113926646,113928309,113945373,114003350,114003352,114423213,114926449,115306259,115848130,116607187,116715034,116715042,116792881,116803421,117110878,119494561,120714781,120715181,121160394,122186779,124972013,124973758,125754288,125756291,126325561,126325563,126762702,126814435,127417542,127823864,127874083,129028710,129478073,129808964,130735164,130751508,131384560,131686112,131686113,131686114,131992927,132422416,132696321,132696329,132924442,133022636,133229357,133229360,133485281,134462270,134462271,134462272,134822742,134822743,134951380,135230291,135338735,136028737,136523652,136523653,137576106,137576113,138463124,138956443,141322003,141322004,143058805,143058838,143221040,144086416,144256155,144275192,144388271,144866965,145004707,146411977,146647672,146647673,147060142,147396805,148433451,148476259,148586869,149523973,149658680,150637719,150697246,150697250,150891605,153969775,154802059,154802061,154802067,154853168,154853173,154853182,155822618,155855752,156975991,159511369,160713501,160725451,161163142,161163149,161194134,161297090,162365505,162908130,162969818,163080380,164335563,167405087,168403141,169317402,169384679,169958998,169982983,169982984,170351459,170922501,170922504,170922505,171648446,172007800,172067464,172350937,172350963,172457880,172519645,172812419,172812426,172914901,173138632,173409926,176158836,176465497,176833536,177639351,180464440,180633230,180706075,181443450,181630608,182387655,183655074,184020072,185353956,186675201,187030197,188000703,188821433,189093386,189225041,191157131,192397143,193719642,195122832,195122835,196471858,196471859,196471860,196627692,199500355,199771545,200605356,201256476,202358949,202935476,203163549,203226650,203615561,203620249,203620253,205144648,206662930,206904734,207953121,208404363,208764130,208877641,209261998,209262015,211109989,211449771,213434077,214163691,214163693,214163694,214303346,215296282,215296284,216875997,217839493,220887343,221455182,221597827,221818493,223516247,225848737,226998787,227903246,227919097,228480800,228480803,228480804,228699311,228699320,228730650,228852594,229057647,229262424,229262425,229262426,229353014,230240603,230533115,230533116,231238262,231602179,231676431,231676432,232175674,232427379,232427381,232700765,233153459,235460195,236012854,236786568,237212624,237305133,237305134,238081976,239977730,240363234,241189130,241189131,241189137,242267365,242267374,244623237,244623238,244623239,244749924,246342772,248128157,248128158,249985551,250764666,250814061,251372086,251813210,251813222,252616838,253503944,254427103,254593719,256301493,257014571,257965090,260620823,262028192,262104747,263677547,263677550,263677553,264416887,264416888,266893923,267575876,268990396,270085447,270540571,270540572,272570194,272763751,272921009,272930483,276015520,276022105,276811829,279495380,283113569,283360802,286621191,287208157,288617297,288713881,289995649,289995650,289995651,289997815,289997955,289997956,290000843,290003091,290003092,290003093,290003094,290003243,290003678,290003679,290006220,290136796,290138000,290138240,290139598,290139599,290139600,290142381,292073230,292723851,292987733,293786014,294196009,294196014,294249366,294840765,295215128,295283538,296622002,297181708,297181715,297492415,297663487,297817268,299594501,300788686,300813851,301402107,302041013,302935594,303436538,304386688,304486404,304515403,305970713,306101257,306168843,307107069,307879394,310005829,310875939,312124531,312320347,312786331,313740663,315013199,322934615,324751590,325004640,326524438,329868404,331661850,331988720,331988728,331995997,332028357,332510057,333492893,333634070,334388828,335392504,335879402,335885777,335890712,335907478,336008573,336435893,336435894,336435895,336435897,336435898,336445132,336445135,336445139,336603468,336606407,336613246,336649889,336729730,336729731,336752821,336925975,337435161,338288563,338288564,348391081,348428678,351112601,351112602,351113755,353009291,353622388,353793517,353793518,354926532,356076274,356987862,359507667,359544486,359544487,359781461,359947296,363120644,363447720,363818315,363818320,363819964,364452358,364452359,364452360,366779004,369478575,370092413,370327547,371998114,375105165,375252474,375528812,375735739,379394844,379748166,383029837,383029838,384972117,386251934,389661147,396301366,399366617,399369959,399369960,401537444,401537445,401537446
50-річчя Перемоги|6-й Советский|2|219952048,235538259|Радянський|Советский|79|28854106,33885196,34929457,56220948,56220950,56220951,56220962,56279848,56279852,56279857,56279889,58657227,58657277,58657278,58657280,71544290,81046972,84104799,84104805,90453544,90768340,91762438,91762452,91762467,93413523,96758177,98066109,98194587,98194590,99002381,99207687,101157533,102468095,102843494,102843516,105593767,107721420,110151146,111415354,119226499,119438306,120783920,120783932,123459588,124063651,129014285,132726853,132726861,142061760,151352988,154388683,173096215,174612580,175324957,175324958,181990525,181990533,182392302,182826005,183041510,183041717,184732960,193707336,202655444,208900121,208913295,221818498,223054446,249587085,260620835,265140316,271427654,272272646,273442816,310496307,315613918,317689146,384630012,393446733
5-а Повздовжня|5-я Продольная|1|232700775|Поздовжня|Продольная|6|34838365,46507615,106399978,114929482,139088326,300715862
5-а Повздовжня|5-я Продольная|1|232700775|Продольна|Продольная|8|106361490,109212450,132203459,136124805,169993250,240979427,272806117,333469611
5-а Синьоозерна|5-я Синеозёрная|1|133260159|Синьоозерна|Синеозерная|2|5217580,156987577
5-а Суворівська|5-я Суворовская|1|180836292|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
5 Воєнна|5 Военная|1|74808613|Військова|Военная|12|23914713,41700551,46491781,88299652,113929840,116225740,119235949,131944264,142282081,241852490,279319674,301528131
5-й Магазинний|5-й Магазинный|3|313686904,313715510,378138591|Крамничий|Магазинный|1|87294489
5-й Шовковичний|5-й Шовковичный|1|185571724|Шовковичний|Шелковичный|1|88208747
60-річчя Жовтня|Свободs|1|39227920|Жовтня|Октября|4|60199098,97820519,131109320,143629179
6-а Воєнна|6-я Военная|1|288764663|Військова|Военная|12|23914713,41700551,46491781,88299652,113929840,116225740,119235949,131944264,142282081,241852490,279319674,301528131
6-а Повздовжня|6-я Продольная|1|232700787|Поздовжня|Продольная|6|34838365,46507615,106399978,114929482,139088326,300715862
6-а Повздовжня|6-я Продольная|1|232700787|Продольна|Продольная|8|106361490,109212450,132203459,136124805,169993250,240979427,272806117,333469611
6-а Суворівська|6-я Суворовская|1|180836288|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
6-й Польовий|6-й Полевий|1|313836441|Польовий|Полевой|45|23691815,33175276,34440686,59543555,60196360,60607945,61677594,72542293,80812735,81047010,83393031,97585558,115555303,119418001,119418004,119418017,132120195,135364097,135364580,138465224,138465233,145113744,146346073,148290873,153312861,153913512,159298077,166077243,169405928,169758363,185309761,185427364,186430966,193730851,202772849,219262472,237086257,250770152,272840160,279845254,288554233,301615451,305977259,331857599,358561838
7-а Суворівська|7-я Суворовская|2|180836293,377831114|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
7-го Листопада|7-го Ноября|4|157489959,188692263,238967196,337430936|Листопада|Листопада|1|358218042
840-річчя Шумська|840-летия Шумска|1|245409651|Шумська|Шумская|5|264163411,264163413,264163421,278659143,278659144
8-а Воєнна|8-я Военная|1|292474671|Військова|Военная|12|23914713,41700551,46491781,88299652,113929840,116225740,119235949,131944264,142282081,241852490,279319674,301528131
8-а Суворівська|8-я Суворовская|2|180836291,205185874|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
8-го З’їзду Рад|8-го Сьезда Советов|2|142957877,364393518|Рад|Рад|2|335183553,379320907
8-го Марта|8-го Марта|1|389069795|Березня|Марта|1|221584800
9-а Воєнна|9-я Военная|2|74857504,288770082|Військова|Военная|12|23914713,41700551,46491781,88299652,113929840,116225740,119235949,131944264,142282081,241852490,279319674,301528131
9-а Суворівська|9-я Суворовская|2|179621937,205185881|Суворовська|Суворовская|4|106809424,106809515,224358158,226255496
VIII З’їзду Рад|VIII Съезда Советов|1|130106141|Рад|Рад|2|335183553,379320907
VII З’їзду Рад|VII Съезда Советов|1|188064107|Рад|Рад|2|335183553,379320907
Абрамова і Голикова|Абрамова и Голикова|1|99915437|Голікова|Голикова|2|92417253,307842663
Академіка Гамалея|Академика Гамалея|1|31537160|Гамалія|Гамалея|1|104131166
Академіка Линника|Академика Линника|1|282653454|Лінника|Линника|2|103395852,302621292
Академіка Тимірязєва|Академика Тимрязева|1|333622445|Тимірязєва|Тимирязева|55|31511066,31515372,34305465,40028593,59538707,59826757,59826759,63104441,74284642,85065902,92675107,101417098,103190990,110298000,112323657,116000428,119240309,119240312,125611771,129011307,130096612,130740761,130740779,132656709,132656791,138322683,138322684,139295629,143182653,153253703,156466395,156466396,157254310,160095758,160095760,168407589,170640419,181173846,195541509,200524537,209059588,220519146,223058612,227076088,243548601,265722482,272266087,285947076,287363879,289505916,289991366,312630453,330818767,333622461,385870164
Антона Вусика|Антона Усика|1|74725008|Усіка|Усика|1|115193814
Антонова-Овсієнка|Антонова-Овсеенко|5|105802910,287698651,293699435,368649623,376969851|Овсієнка|Овсиенко|1|228730560
Біле Джерело|Белый Источник|1|272840205|Джерело|Джерело|1|34359621
Білопільський Шлях|Белопольское Шоссе|6|28604395,144335628,160244803,249088719,249088720,254827435|Шлях|Шлях|5|207067582,207521071,207521072,242367419,266227913
Братів Боженко|Братьев Боженко|1|82731811|Боженка|Боженко|83|23127838,32553532,38027909,40089801,47517094,50407321,50407324,52463180,54118769,54828338,59312499,60889069,60889071,60889072,74680388,74680389,79640764,82731873,82765095,83894257,88816775,88859193,98000389,99218723,99907708,102442226,110240165,114667433,114798549,125361799,129694783,129989781,132192537,135403877,142277571,142277572,143085468,143085517,147591606,147606569,147689031,148390796,148818635,148818636,148821053,149933028,150276192,150451971,154676274,160122672,160210348,160210349,160219839,160219840,163710773,173866603,183118286,183317338,188204007,198048950,198048953,216524323,217839430,223043119,238498872,238498876,238746476,238746477,238746478,248424676,248424680,253231225,261532634,278071573,282993897,287371727,290292622,310647538,310863891,332214352,335807492,349699360,356251837
Братів Кириченків|Братьев Кириченко|11|215110426,253821629,256318653,262074719,262075394,300716723,368249858,368255210,368255211,371402355,371402356|Кириченка|Кириченко|1|212730660
Братів Кириченків|Братьев Кириченко|11|215110426,253821629,256318653,262074719,262075394,300716723,368249858,368255210,368255211,371402355,371402356|Спиридона Кириченка|Кириченко|2|158684205,169332200
Братів Коваленків|Братьев Коваленко|1|220260612|Коваленка|Коваленко|3|271546852,323695058,334414415
Братів Радченків|Братьев Радченко|2|102472533,112714938|Радченка|Радченко|5|103142018,335338359,335339140,335339141,358964855
Братів Тимошенків|Братьев Тимошенко|1|158031374|Тимошенка|Тимошенко|17|49896152,51715480,60199220,112378989,118282923,118282927,118282976,132204392,132204408,133474455,138212636,144813153,161908410,190240017,197540505,227076089,258687095
Вадима Гетьмана|Вадима Гетьмана|23|32534215,32534220,32551722,33080597,33080602,33080604,38644998,38645001,38645002,38645010,38645013,38645014,38645018,38645021,38645022,114003355,171995870,290146790,290193922,290195004,290195005,310875937,310875938|Гетьмана|Гетмана|3|51729217,157709635,217352085
Василя Макуха|Василия Макухи|1|46923149|Макуха|Макуха|1|294033388
Василя Найденка|Василия Найденка|1|135196468|Найденка|Найденко|1|149520041
Велика Жихорська|Железнякова|3|88368622,104886583,185159482|Жихорська|Жихорская|1|89547716
Велика Токмакська|Большая Токмакская|1|104119118|Токмацька|Токмакская|3|24565987,171195878,171195879
Великий Шовковий Шлях|Великий Шёлковый Путь|1|38890832|Шлях|Шлях|5|207067582,207521071,207521072,242367419,266227913
Великого Жовтня|Великого Жовтня|1|370708936|Жовтня|Октября|4|60199098,97820519,131109320,143629179
Вересівський Шлях|Вересеевский Путь|1|137466054|Шлях|Шлях|5|207067582,207521071,207521072,242367419,266227913
Верхньо-Крем’янецька|Верхне-Кременецкая|2|72147698,72147699|Кременецька|Кременецкая|15|85310027,105671104,114127028,115604529,142282041,150765870,168608118,178645447,184261635,184262558,184731345,206896879,245497832,369662344,369662345
Верхня Гиївська|Верхнегиевская|3|34679517,180101652,180101653|Гиївська|Гиевская|3|184572498,184572499,184572500
Військове Містечко|Военный Городок|2|366396230,371972704|Містечко|Мистечко|1|304890514
Віліса Лаціса|Вилиса Лациса|1|245072786|Лациса|Лациса|8|48710024,48821127,137882764,140214008,140214009,180439358,296145353,296145354
Віталія Вінніченка|Виталия Винниченко|1|95085924|Винниченка|Винниченко|45|30170961,38938632,43385733,43620274,49926921,58483163,67109427,79416238,79416245,79416246,80761493,83393054,83608726,88901639,112154506,116699890,135664549,143234537,144387173,144637587,148482306,164458596,170351467,173135745,174918254,218209292,218209293,227575600,230815016,231742508,237201098,241189128,247118740,250963500,267575907,268851491,287776870,287776878,294001358,294033378,308686712,311052184,311053822,315479764,315612199
Віталія Козака|Виталия Козака|1|191157182|Козака|Казака|3|123676140,168948415,168948416
В.Кириченко|В.Кириченко|1|292345549|Кириченка|Кириченко|1|212730660
В.Кириченко|В.Кириченко|1|292345549|Спиридона Кириченка|Кириченко|2|158684205,169332200
Володимира Козака|Владимира Козака|1|107799276|Козака|Казака|3|123676140,168948415,168948416
Володимира Самійленка|Владимира Самойленко|1|30444556|Самойленка|Самойленко|9|44043321,74481481,94786536,142277887,175200289,175200290,244371701,244371702,340497050
Володимира Сосюри|Киквидзе|2|88373177,184657202|Сосюри|Сосюри|1|307848876
Володимира Сосюри|Киквидзе|2|88373177,184657202|Сосюри|Сосюры|35|37190889,42361085,42361104,44049967,94744027,98812121,105261204,112926061,114127157,126710984,126826337,131654324,131654333,135303210,135775885,137957475,144879702,153954630,160650362,162570393,167405092,171820016,184260640,184261637,185139492,186912148,228277031,268850254,268850257,268850278,310350616,317687709,325431797,326247852,343690013
Володимира Шульгина|Владимира Шульгина|2|60545127,287814841|Шульгіна|Шульгина|4|35091301,142681196,150187617,276449803
Володі Горячева|Володи Горячёва|1|135680553|Горячева|Горячева|1|182498547
В’ячеслава Чорновола|Вячеслава Чорновола|6|49151054,93378193,106550009,203302552,203302728,288906998|Чорновола|Черновола|74|26992882,28598724,30633656,36792619,38939264,38939265,39450853,39450854,39450855,46731782,54724178,55487331,77946974,83684486,100331027,115596682,115830198,123331634,132216928,132216929,132333545,132333546,132406656,132406657,132406658,132406659,144808353,152854017,152854019,159298118,161163157,170351510,175042246,181256212,181281681,185146039,185160372,198421944,198425108,198428219,198428220,208530125,209338503,227521331,229353024,229976948,232258521,238616035,238998759,246764730,257371734,264161167,278609057,282604449,284109918,285012949,287795045,287795046,292280306,292280307,293285862,293827405,294074445,304994942,342835816,342835819,350799348,361945695,363702062,366078067,367572366,372804908,372804911,389135126
Гавришів Кут|Гаврышев Угол|1|223033853|Кут|Кут|4|260652506,260653476,261437031,369966777
Галі Андрусенко|Гали Андрусенко|1|46741907|Андрусенка|Андрусенко|1|35598349
Галі Мазуренко|Гали Мазуренко|1|98501914|Мазуренка|Мазуренко|1|147439376
Гвардійців Родімцева|Гвардейцев Родимцева|1|106396267|Родимцева|Родимцева|1|46335561
Генерала Білова|Генерала Белова|1|143611076|Бєлова|Белова|2|56690553,91845823
Генерала Данілова|Генерала Данилова|2|127169383,207245980|Данилова|Данилова|3|36781590,37305095,126325574
Генерала Дідоренка|Генерала Дидоренко|1|116793040|Дідоренка|Дидоренка|1|349844822
Генерала Потапенка|Генерала Потапенко|7|30886182,94342038,112332003,126710966,131971772,131971773,334090866|Костьольна|Потапенко|1|89761455
Генерала Потапенка|Генерала Потапенко|7|30886182,94342038,112332003,126710966,131971772,131971773,334090866|Манченківська|Потапенко|1|34839662
Генерала Родімцева|Генерала Родимцева|1|307081906|Родимцева|Родимцева|1|46335561
Генерала Цветаєва|Генерала Цветаева|1|195085073|Цвєтаєва|Цветаева|1|115193645
Героїв Майдану|Героев Майдана|60|23537866,23537880,23538624,23578891,24720557,35205920,37352687,38250755,39450860,39544282,44835547,48095243,48095246,48223550,48845786,70013776,70013778,77888880,77905991,77965118,83180619,108429894,128398131,129761904,130278678,130278679,130585485,130585486,131003227,131411557,133083502,133141989,155190174,180706064,180706065,192394634,201677078,214701203,221473132,224757763,236108667,271446705,271446706,288032947,288092164,294045033,325791090,326342733,330829082,334808512,334836573,334836574,334836575,334836576,334836577,336315775,336315777,341516687,396207157,402115189|Майдана|Майдана|2|370774094,370774095
Героїв-Пожежників|Героев-Пожарников|1|155120565|Пожежників|Пожарных|1|187660731
Героїв Пожежних|Героев Пожарных|3|103530258,184897419,185918422|Пожежників|Пожарных|1|187660731
Героїв України|Героев Украини|1|403646016|України|Украины|1|119774798
Гетьмана Михайла Дорошенка|Гетьмана Михайла Дорошенка|3|40921086,77812590,242751736|Дорошенка|Дорошенко|35|44042986,48646113,48653698,48688224,50403362,55350613,77812547,90922080,95085916,114127186,114522653,118869394,133412827,153961965,164589953,168888865,168888872,171248433,171769557,188289095,188618213,200785139,226324051,230240599,237201005,243042971,249587491,252888573,268850242,278071586,283486243,285632539,286051155,316494874,323562760
Гетьмана Михайла Дорошенка|Гетьмана Михайла Дорошенка|3|40921086,77812590,242751736|Михайла Дорошенка|Михаила Дорошенко|1|268909501
Головна Поселкова|Главная Поселковая|2|323689457,366381577|Посєлкова|Поселковая|2|136031346,167295215
Головна Поселкова|Главная Поселковая|2|323689457,366381577|Селищна|Поселковая|13|51133578,88507436,146346058,186554103,186805642,247192220,247192222,247192224,247192226,247192228,247192231,247192233,247378097
Григорія Бойка|Григория Бойка|1|153314852|Бойка|Бойко|9|42409920,83051908,106453703,151374843,189500974,199513927,243467528,250088548,300720928
Гулі Корольової|Гули Королевой|2|111595897,227989056|Корольової|Королёвой|2|103429187,169118008
Дениса Лук’яновича|Дениса Лукияновича|1|155026643|Лук’яновича|Лукьяновича|3|231927466,255482528,285495145
Дмитра Вишневецького|Днепропетровская|1|34680030|Вишневецького|Вишневецкого|14|85130105,157406423,174671832,194463463,199513916,229980492,242410673,287776869,287776881,287777156,287777158,301226337,301226340,368263515
Дмитра Вишневецького|Днепропетровский|2|34699453,34771743|Вишневецького|Вишневецкого|14|85130105,157406423,174671832,194463463,199513916,229980492,242410673,287776869,287776881,287777156,287777158,301226337,301226340,368263515
Дмитра Іващенка|Дмитрия Иващенко|1|268056396|Іващенко|Иващенко|1|145202379
Дмитра Козака|Дмитрия Козака|1|102320811|Козака|Казака|3|123676140,168948415,168948416
Добрий Шлях|Добрый Путь|2|70258556,70258558|Шлях|Шлях|5|207067582,207521071,207521072,242367419,266227913
Друга Висока|Вторая высокая|1|242383023|Висока|Высокая|16|39189248,51139173,59462543,92782790,121472768,125348280,153312779,160122686,165643477,171995854,183199568,222864003,238616036,288753554,317687879,325551777
Друга Слободка|Вторая Слободка|1|103535287|Слобідка|Слободка|2|236714178,236714468
Євгена Гребінки|Евгения Гребёнки|22|23541094,29566105,31726711,35598369,44060355,52155021,58437497,96917950,99915454,101374615,107412211,108635244,113297562,118899481,120970494,141041393,152822643,153325860,153326220,158029964,164058218,256949919|Гребінки|Гребенки|1|46741879
Зеновія Красівського|Зиновия Красовского|2|98978684,285819741|Красовського|Красовского|9|37421093,39098395,42285888,115951223,132326088,199406439,238238609,244870306,360864960
Зіновія Красівського|Зиновия Красовского|1|359293074|Красовського|Красовского|9|37421093,39098395,42285888,115951223,132326088,199406439,238238609,244870306,360864960
Івана Вазова|Ивана Вазова|1|49055596|Вазова|Вазовая|1|110652596
Івана Вишенського|Ивана Вишенского|9|33762189,39763569,149781723,153325771,153325772,153325773,153863704,200517435,222635560|Вишенського|Вышенского|9|55487326,132205745,156167594,173173701,210274209,210286702,319613202,319614352,319614540
Івана Вишенського|Ивана Вишенского|9|33762189,39763569,149781723,153325771,153325772,153325773,153863704,200517435,222635560|Вишенського|Вышинского|1|319804825
Івана Ґонти|Ивана Гонты|18|130790745,149435753,153325818,153325819,153325820,153325821,153325822,154482535,161866001,168023710,227575603,229648930,247597308,247597343,293861178,363212922,364991812,378052929|Гонти|Гонты|20|33879323,44056026,63104399,80145176,80333823,80333834,80333837,80341739,82950398,101495420,108803035,138910387,140865919,144873195,307109717,314845296,323022594,335261288,337353055,366443172
Івана Дяченка|Ивана Дяченко|1|34798357|Дяченка|Дьяченко|1|173956399
Івана Дяченка|Ивана Дяченко|1|34798357|Д’яченко|Дяченко|2|260647569,334453379
Івана Зарудного|Тевелева|5|34945483,185277618,185277619,185277620,185284157|Зарудного|Зарудного|2|298165223,373753021
Івана Клименка|Ивана Клименко|3|8161057,98702880,98702881|Клименко|Клименко|1|185704742
Івана Мар’яненка|Ивана Марьяненко|3|161023884,161024071,163722659|Мар’яненко|Марьяненко|1|33535120
Івана Сергієнка|Ивана Сергиенка|1|52091793|Сергієнка|Сергиенко|2|242711494,318507932
Івана Сірка|Ивана Сирка|2|65624101,88822755|Сірка|Сирко|14|27713758,58483151,88381795,88381812,100780433,112708758,159208244,159208246,261879927,293822818,293822852,293822856,293822862,300870594
Ігоря Пєтрова|Игоря Петрова|1|32875624|Петрова|Петрова|12|100975062,136891963,136891965,143611073,145408818,153677367,153677378,195808859,204128121,231750095,247187587,298167229
Ірини Левченко|Ирины Левченко|1|132416314|Левченка|Левченко|9|84585544,84585545,85050235,135042040,138134754,279446972,279446973,305435021,332898038
Капітана Пилипенка|Капитана Пилипенка|1|38651188|Пилипенка|Пилипенко|1|85129400
Карла Лібкнехта|Долгоруковская|1|94849904|Лібкнехта|Либкнехта|2|119438307,327118709
Клемента Ґотвальда|Клемента Готвальда|1|120287651|Готвальда|Готвальда|7|62384650,82443345,113785036,130055214,132447874,145109107,149709418
Командарма Костенко|Командарма Костенко|2|94973138,113972650|Костенка|Костенко|9|107458780,113944112,113944113,113944115,148586858,162016125,380902070,380902071,380902072
Комісара Овчаренко|Комиссара Овчаренко|1|306537905|Вівчаренка|Овчаренко|1|186193436
Композитора Ніщинського|Композитора Нищинского|1|28850555|Нищінського|Нищинского|1|233601302
Конюшиновий|Пос. Победа 2|1|36908993|2|2|2|253483499,317359583
Костянтина Василенка|Константина Василенка|1|70483346|Василенка|Василенко|2|115354413,139962913
Кошового|Олега Кошевого|1|97803830|Кошевого|Кошевого|1|333617669
Кошового Сірка|Кошевого Сирка|1|31246990|Сірка|Сирко|14|27713758,58483151,88381795,88381812,100780433,112708758,159208244,159208246,261879927,293822818,293822852,293822856,293822862,300870594
Красного Пахаря|Красного Пахаря|1|99491619|Орача|Пахаря|4|34946397,34947168,185104429,256206826
Кримської правди|Крымской Правды|4|88511970,88511972,95095209,405088473|Правди|Правды|81|5169655,5169659,5169661,5169665,5169666,23594777,23691083,23703962,23703964,23703971,27873349,30754906,31165293,31520728,31526262,31960621,36933311,37617384,38805727,38837975,39162270,39162274,44572139,50437700,51260193,59466150,59466151,60168662,60201049,60201058,65464883,65464930,102320809,102320814,105760091,106448029,108456953,114023930,115320116,115566660,116936843,120656338,122523558,122709198,122709201,123081399,123081400,127606454,128670951,136440234,136440235,136440236,144388246,147558300,147950735,170423965,173630614,174817660,180272814,191914063,191914064,191914068,217677380,217677382,237520486,237520487,237520488,237520489,269773021,274121428,287241223,289926644,289926645,312444211,330818759,333581417,347990557,364958576,368075102,368112021,368200214
Лейтенанта Дніпрова|Лейтенанта Днепрова|3|265273219,305515789,306334757|Дніпрова|Днепровая|7|34822319,151407091,160970823,160970827,160970842,160970860,237330453
Ленінської Іскри|Ленинской «Искры»|7|289710242,358797433,363341396,363341397,363341398,363341399,363341400|Іскри|Искры|10|46741920,102782571,102782578,102782592,102782606,110246413,160204598,161245310,184646836,336751002
Лікарняне Містечко|Больничный Городок|1|252537450|Містечко|Мистечко|1|304890514
Літературна|Ярослава Галана|1|33603685|Галана|Галана|30|30857793,83631368,103694605,112774800,112774849,129742962,134534269,138212626,138218953,138223889,159298078,159298100,159298161,168948399,172007621,172007627,183201909,200029443,206750775,223172781,227914240,230624608,244337394,254257237,281779910,282584340,302701805,303943964,303943965,403571647
Льоні Голикова|Лёни Голикова|1|46923140|Голікова|Голикова|2|92417253,307842663
Мала Кільцева|Малая Окружная|1|99494995|Кільцева|Кольцевая|112|23057069,23057070,23057079,23491251,23491639,23491641,23491642,23491644,26131520,26570136,26570138,27106790,27877971,27877972,27877973,31503634,31504381,31505756,32235701,34838636,34926473,37840489,37840490,37840562,37840563,40065208,42083858,46335575,46741881,51551885,51551887,51551888,59192755,61961672,100996194,102877429,103205553,106165952,108194446,108194447,108570752,108571075,108571077,109439791,110243656,111818529,111996258,111996346,115306554,120924330,120924332,121273054,121273132,130206845,130206846,130735283,133532956,138342832,142277729,145343742,145343744,149489940,151372937,152780122,154482442,156975937,173302610,176783473,176783475,179311411,181284466,182891933,182891934,188048985,196664055,199347891,206676432,208265689,210402247,210402248,210402249,210402250,214163689,229191802,229191811,232197528,232197535,233599821,233816024,257538731,265847962,265847971,278546831,278603820,289863511,297023947,307879385,317069460,328547147,335996369,354415761,354415762,356941252,360701770,364876954,375515607,375524143,375524149,375844934,375844935,403141043,404726200
Мала Кільцева|Малая Окружная|1|99494995|Окружна|Окружная|68|4773701,23297328,23297333,25912623,30173400,30912064,33075644,33075657,34400384,37588447,79534480,81301867,85334874,86890447,86890456,89531122,89531123,89616740,89616784,96825327,105047297,106995045,109387793,110559333,120970515,130097711,134772425,139505878,139505879,144375417,150456448,150456452,150456456,150456457,155184760,156182252,156182256,156597043,156597048,156597049,156597054,156597056,156597060,156597065,156597066,157245861,157246162,159812661,159812662,159812663,159813361,159813362,159813363,159815292,159815293,159815294,159989605,196953403,229147854,229147855,229648863,229648926,232173785,255662977,278896868,310083847,377969344,397812841
Малофонтанна|Мало-Фонтанная|3|97683306,404365679,404365680|Фонтанна|Фонтанная|21|37910428,131991132,135270990,135271046,137669637,140233057,161374875,195085075,202293702,202647631,246333694,260620855,260620858,260620861,260620865,260620868,260620871,297597985,366713561,368936387,368936440
Марії Грінченко|Марии Гринченко|2|39130506,136021587|Грінченка|Гринченко|14|65198798,106284359,115479434,115479464,121498367,151352965,227773664,227854926,244864036,285704621,289882950,318249558,318249559,318249560
Марії Демченко|Марии Демченко|4|31516913,31517014,55951610,55951611|Демченка|Демченко|5|33597489,153686660,182390093,240066582,278071580
Марійки Підгірянки|Марийки Пидгирянки|4|88299689,183730124,253017089,329029355|Підгірянки|Пидгорянки|1|142089907
Маршала Гречко|Маршала Гречко|1|221473076|Гречка|Гречко|4|101175698,112453524,116829180,155068271
Маршала Єрьоменка|Маршала Еременко|1|107935262|Єременко|Еременко|1|162609421
