ref:

int_ref:
Т-26-08||secondary|primary|71864994,121252890,131874743,131875150,131945769,131945770,131946272,131946273,183304165,183304253,403517273,403517283,790543479
Т-26-10||secondary|tertiary|24818255
Т-27-08;Т-27-10||secondary|trunk_link|614873214
Т-27-10||secondary|tertiary|34834216,200524537,303832097,303832123
|E 05|trunk|motorway_link|220069393
|E 105|trunk|construction|327143081,327143082,327143083,866372408
|E 105|trunk|motorway_link|74881604,159242877
|E 105|trunk|trunk_link|23916497,23916542,34343410,37976045
|E 117|trunk|trunk_link|127168143
|E13|trunk|construction|911408323,911408325
|E 15|trunk|motorway_link|22576200
|E 18|trunk|primary|700045301
|E25|trunk|primary|374167781
|E35|trunk|motorway_link|923274028
|E 372|trunk|trunk_link|22949214,727102312
|E 373|trunk|trunk_link|23491243
|E 40|trunk|primary|45018395,45019933,45019934
|E 40|trunk|service|176329585,253834597
|E 40|trunk|trunk_link|23297320,23350799,23400731,23491245,23496997,42284013,42284014,244104744,888750535
|E41|trunk|secondary|112753690,919040099
|E 442|trunk|primary|4603624,22770593,53800164,85436529,297094676,358043105,490533917,614784301,921683957
|E 49|trunk|primary|123172211,652857647
|E 50|trunk|motorway_link|134809871
|E 50|trunk|trunk_link|19575128
|E 54|trunk|primary|21346795,54725991,161674863,519181692
|E 55;E 65|trunk|trunk_link|912702414
|E 571;E 58|trunk|primary|19881013
|E 574|trunk|primary|102580470
|E 579|trunk|primary|122680438,534109853
|E 58|trunk|primary|32533777,917739377,917739379
|E 583|trunk|primary|807720168,812643569
|E 583|trunk|tertiary|822098395
|E 583|trunk|trunk_link|64940735,803276340
|E 584|trunk|primary|859786994
|E-61|trunk|primary|248001751
|E 65|trunk|primary|692437731
|E 65|trunk|secondary|27688183
|E 66|trunk|primary|310656073,627556833
|E 67|trunk|primary|221223329
|E71|trunk|motorway_link|858450376
|E 73|trunk|primary|904774104
|E 74|trunk|primary|94525118,94525130
|E 75|trunk|primary|44033408
|E 761;E 763|trunk|primary|151052208
|E 773|trunk|secondary|908861113
|E 79|trunk|primary|22962534,184107969,184107971,657901675
|E 802|trunk|primary|147040409,147040417,147040421,549786886,549786887,549826626,880900815
|E 85|trunk|trunk_link|240033979
|E 931|trunk|primary|734033220
|E 95|trunk|primary|25481424,56002675,56002676,122289380,163446292,163446299,172678636,186437541,186438330,186453486,231918104,539006420,802947878,856995212,886981793,886981794,886981796,886981798,899920607,899920608,920665999,921708303,921708304,921708305,921718462,928332591,928332594
|E 95|trunk|primary_link|25481463,517309785,517309786
|E 95|trunk|trunk_link|5154843,5154846,97947890,107469395
|E 97|trunk|primary|96932507,96932508,96932509,119440272,187816512,295641650,665846783,672953762,784646785
|E 97|trunk|trunk_link|269498800,575265618,575265619,575265620,660413231
|EN 2|trunk|primary|36965159,39344297,476099403,837627660
|EN 3|trunk|primary|53904230,77342144
|EN 311|trunk|secondary|347264665
|ER 214|trunk|secondary|26165559
|ERS-324|trunk|secondary|88446735
|ERS-330|trunk|primary|927657634
|ERS-330|trunk|trunk_link|335582260
|ERS-418|trunk|secondary|456408979
|ES-080|trunk|tertiary|323702270
|ES-320|trunk|primary|31580353,292438380,321463942
